0,00022091310751104487; 0
0,0013254786450662727; 0,3233256351039264
0,0028718703976435937; 0,6558891454965363
0,0048600883652430045; 0,9607390300230954
0,007511045655375553; 1,2840646651270213
0,010382916053019144; 1,5519630484988456
0,013917525773195875; 1,792147806004619
0,017673048600883652; 1,9953810623556585
0,022091310751104563; 2,170900692840647
0,02739322533136966; 2,3279445727482684
0,03225331369661266; 2,457274826789839
0,038880706921944036; 2,5866050808314096
0,0455081001472754; 2,6974595842956126
0,05235640648011782; 2,7806004618937648
0,058541973490427106; 2,854503464203234
0,0653902798232695; 2,919168591224019
0,0731222385861561; 2,9838337182448043
0,07974963181148748; 3,0484988452655895
0,08505154639175258; 3,0854503464203242
0,091899852724595; 3,1408775981524255
0,09808541973490428; 3,17782909930716
0,10449189985272458; 3,2055427251732107
0,11111929307805596; 3,251732101616629
0,11796759941089838; 3,2886836027713633
0,12415316642120766; 3,3256351039260976
0,12989690721649486; 3,3533487297921485
0,13519882179675993; 3,371824480369516
0,14160530191458026; 3,3995381062355663
0,14823269513991164; 3,4364896073903006
